date,Latitude,Longitude,Available_Memory,Upload_Rate,Download_Rate,Battery_Remain,Current_CPU_Frequency
2021-12-19 21:48:50,43.85824,125.331481,2016.0,0.52743685,0.13076697,98.0,66.8261562998405
2021-12-19 21:53:22,43.85824,125.331481,2266.0,0.8889615,0.17460532,97.0,100.0
2021-12-19 22:00:27,43.858027,125.331419,2111.0,0.96789676,0.13425665,94.0,100.0
2021-12-19 22:05:27,43.857814,125.331357,2272.0,0.8670742,0.08743605,93.0,93.62041467304626
2021-12-19 22:18:24,43.857814,125.331357,2086.0,0.99525034,0.063896045,91.0,19.617224880382775
2021-12-19 22:26:10,43.858935,125.331835,2062.0,1.1304078,0.055566836,90.0,19.617224880382775
2021-12-19 22:33:04,43.858935,125.331835,2037.0,0.76943725,0.048990387,89.0,100.0
2021-12-19 22:38:04,43.858935,125.331835,2259.0,0.76943725,0.047304727,88.0,25.996810207336523
2021-12-20 08:58:42,43.855826,125.335144,2154.0,1.2111512,0.6170016,85.0,100.0
2021-12-20 09:26:46,43.855745,125.334786,2167.0,0.91746527,0.7529855,84.0,100.0
2021-12-20 09:44:28,43.855745,125.334786,1796.0,0.91746527,0.7529855,82.0,100.0
2021-12-20 10:33:23,43.854648,125.335323,2763.0,0.7492883,0.25363722,74.0,52.791068580542266
2021-12-20 10:40:02,43.853947,125.33443,2197.0,0.75422597,0.4970849,73.0,100.0
2021-12-20 10:46:59,43.853947,125.33443,1705.0,0.7021705,0.58469373,72.0,100.0
2021-12-20 10:51:59,43.853947,125.33443,1937.0,0.5064327,0.49870935,71.0,52.791068580542266
2021-12-20 10:56:59,43.853947,125.33443,1935.0,0.523816,0.4254788,69.0,19.617224880382775
2021-12-20 11:04:41,43.854816,125.33541,1920.0,0.7408013,0.6843276,68.0,52.791068580542266
2021-12-20 11:10:48,43.853947,125.33443,2208.0,0.55831116,0.49016613,66.0,52.791068580542266
2021-12-20 11:15:48,43.853947,125.33443,2302.0,0.55967623,0.48911878,66.0,13.237639553429027
2021-12-20 11:21:27,43.853947,125.33443,2624.0,0.5984512,0.37130183,65.0,100.0
2021-12-20 11:30:57,43.854716,125.335356,2718.0,0.54372346,0.4497202,64.0,100.0
2021-12-20 11:38:03,43.854801,125.335322,2102.0,0.61783427,0.50475764,63.0,100.0
2021-12-20 11:43:38,43.855355,125.334833,2304.0,0.6071819,0.25894523,62.0,19.617224880382775
2021-12-20 11:48:53,43.856904,125.331326,2220.0,0.8924272,0.56590253,60.0,19.617224880382775
2021-12-20 11:53:56,43.856726,125.331548,2053.0,0.8431219,1.164924,58.0,100.0
2021-12-20 11:58:56,43.856727,125.331509,1974.0,1.0622162,1.8460289,56.0,66.8261562998405
2021-12-20 12:03:56,43.856727,125.331501,2249.0,0.9478575,1.4912546,55.0,66.8261562998405
2021-12-20 12:08:56,43.856729,125.33149,1948.0,0.96585476,1.9235932,53.0,52.791068580542266
2021-12-20 12:13:56,43.858287,125.330933,2071.0,0.13347381,0.19548044,55.0,52.791068580542266
2021-12-20 12:18:57,43.85824,125.331481,1828.0,0.09044156,0.8308805,58.0,100.0
2021-12-20 12:24:20,43.85824,125.331481,2148.0,0.2864926,0.7209688,55.0,100.0
2021-12-20 12:29:20,43.85824,125.331481,1826.0,0.14864129,0.91563034,53.0,52.791068580542266
2021-12-20 12:34:49,43.857897,125.33112,1993.0,0.20257309,1.4533815,55.0,100.0
2021-12-20 12:40:03,43.857957,125.331305,2365.0,0.26417494,0.9557728,53.0,100.0
2021-12-20 12:45:03,43.85824,125.331481,1932.0,0.14401233,0.69682676,52.0,66.8261562998405
2021-12-20 12:50:12,43.85824,125.331481,2386.0,0.3152997,1.9235932,56.0,100.0
2021-12-20 12:55:12,43.85824,125.331481,2326.0,0.39162973,1.1360178,73.0,19.617224880382775
2021-12-20 13:00:12,43.85824,125.331481,2465.0,0.3286541,1.047632,87.0,100.0
2021-12-20 13:05:12,43.85824,125.331481,2453.0,0.316608,0.76429915,95.0,100.0
2021-12-20 13:10:12,43.85824,125.331481,2246.0,0.293848,0.86380225,98.0,100.0
2021-12-20 13:15:12,43.85824,125.331481,2507.0,0.3263116,0.83695644,100.0,40.03189792663477
2021-12-20 13:20:17,43.85824,125.331481,2041.0,0.52202415,0.96789676,100.0,52.791068580542266
