date,Latitude,Longitude,Available_Memory,Upload_Rate,Download_Rate,Battery_Remain,Current_CPU_Frequency
2021-12-19 19:56:15,23.059626,113.39143,4425.0,1.4130098,1.9481497,47.0,100.0
2021-12-19 20:01:15,23.059626,113.39143,4061.0,1.3789614,3.9466827,46.0,100.0
2021-12-19 20:06:36,23.059626,113.39143,4580.0,1.3585019,5.202445,45.0,87.24082934609251
2021-12-19 20:12:11,23.059626,113.39143,4562.0,1.7608277,4.4448075,45.0,100.0
2021-12-19 20:18:55,23.059626,113.39143,4713.0,1.5159444,3.4682968,45.0,100.0
2021-12-19 20:25:24,23.059626,113.39143,4672.0,1.606369,4.1619563,44.0,80.86124401913875
2021-12-19 20:30:24,23.059626,113.39143,4700.0,1.4961281,4.532823,44.0,100.0
2021-12-19 20:36:45,23.059626,113.39143,6217.0,1.0334429,0.3674279,44.0,100.0
2021-12-19 20:43:03,23.059627459649125,113.3914351368421,5528.0,1.3789614,3.6920578,43.0,100.0
2021-12-19 20:49:27,23.059628919298248,113.39144027368421,5404.0,1.3625451,5.0309362,43.0,100.0
2021-12-19 20:56:40,23.05963037894737,113.39144541052632,5428.0,1.6647824,3.4422193,42.0,57.89473684210526
2021-12-19 21:03:16,23.059631838596495,113.39145054736842,5354.0,1.4173844,2.8613448,42.0,100.0
2021-12-19 21:08:30,23.05963329824562,113.39145568421053,4406.0,1.6468172,4.319011,41.0,100.0
2021-12-19 21:13:30,23.05963475789474,113.39146082105263,5342.0,0.7348558,0.8131708,40.0,100.0
2021-12-19 21:18:42,23.059636217543865,113.39146595789474,4985.0,0.7348558,0.33912235,39.0,100.0
2021-12-19 21:24:17,23.05963767719299,113.39147109473684,4994.0,3.2240503,2.5293658,38.0,100.0
2021-12-19 21:32:21,23.05963913684211,113.39147623157895,5118.0,2.9160202,3.246916,38.0,100.0
2021-12-19 21:41:30,23.059640596491235,113.39148136842105,5084.0,3.246916,4.0159225,36.0,62.99840510366826
2021-12-19 22:20:05,23.05964205614036,113.39148650526316,4811.0,2.8975642,3.366288,35.0,87.24082934609251
2021-12-19 22:40:12,23.05964351578948,113.39149164210527,4759.0,3.2701085,2.9536462,34.0,100.0
2021-12-19 22:53:34,23.059644975438605,113.39149677894737,4900.0,4.4448075,2.9160202,32.0,100.0
2021-12-19 23:04:02,23.05964643508773,113.39150191578948,4919.0,3.157346,3.114389,32.0,100.0
2021-12-19 23:23:08,23.05964789473685,113.39150705263158,4727.0,5.0309362,3.1792722,29.0,69.377990430622
2021-12-19 23:29:24,23.059649354385975,113.39151218947369,4064.0,3.3417168,2.1905031,27.0,62.99840510366826
2021-12-19 23:34:24,23.0596508140351,113.39151732631579,3771.0,3.3175013,3.4947724,26.0,100.0
2021-12-19 23:40:23,23.05965227368422,113.3915224631579,3723.0,2.661716,2.9160202,25.0,100.0
2021-12-19 23:58:47,23.059653733333345,113.3915276,3698.0,3.011942,2.3005788,24.0,100.0
2021-12-20 00:03:50,23.05965519298247,113.39153273684211,3571.0,3.6048439,2.1905031,22.0,100.0
2021-12-20 00:08:50,23.059656652631592,113.39153787368421,3850.0,3.6920578,3.3175013,22.0,100.0
2021-12-20 00:14:27,23.059658112280715,113.39154301052632,3569.0,4.1619563,2.8613448,20.0,100.0
2021-12-20 00:19:27,23.05965957192984,113.39154814736843,3887.0,4.319011,4.200139,19.0,100.0
2021-12-20 00:27:27,23.059661031578962,113.39155328421053,3884.0,4.0514617,2.8975642,18.0,57.89473684210526
2021-12-20 00:32:41,23.059662491228085,113.39155842105264,3870.0,4.2390294,3.548955,17.0,80.86124401913875
2021-12-20 00:38:27,23.05966395087721,113.39156355789474,3923.0,4.7197437,3.6625214,16.0,69.377990430622
2021-12-20 00:43:27,23.059665410526332,113.39156869473685,4271.0,4.402069,4.2390294,15.0,57.89473684210526
2021-12-20 00:49:11,23.059666870175455,113.39157383157895,4363.0,4.4883842,2.7089655,14.0,100.0
2021-12-20 00:54:26,23.05966832982458,113.39157896842106,4518.0,4.124461,2.1097474,14.0,100.0
2021-12-20 00:59:26,23.059669789473702,113.39158410526316,4371.0,4.532823,2.7250903,13.0,100.0
2021-12-20 01:06:22,23.059671249122825,113.39158924210527,4206.0,3.9466827,2.5719953,12.0,100.0
2021-12-20 01:11:23,23.05967270877195,113.39159437894737,4273.0,4.0514617,3.6334536,12.0,100.0
2021-12-20 01:17:53,23.059674168421072,113.39159951578948,4025.0,5.0309362,2.6160867,11.0,100.0
2021-12-20 01:22:53,23.059675628070195,113.39160465263159,4039.0,5.9456515,3.4422193,10.0,100.0
2021-12-20 01:29:28,23.05967708771932,113.39160978947369,4042.0,4.7197437,2.2010345,9.0,100.0
2021-12-20 01:34:28,23.059678547368442,113.3916149263158,4039.0,5.086835,2.5865264,9.0,100.0
2021-12-20 01:40:33,23.059680007017565,113.3916200631579,4106.0,3.4682968,2.2116675,8.0,100.0
2021-12-20 01:47:07,23.05968146666669,113.39162520000001,4020.0,4.4883842,2.9728258,7.0,69.377990430622
2021-12-20 01:52:11,23.059682926315812,113.39163033684211,3980.0,4.4448075,3.9466827,6.0,74.48165869218501
2021-12-20 02:00:47,23.059684385964935,113.39163547368422,4980.0,4.402069,1.2577341,28.0,100.0
2021-12-20 02:05:47,23.05968584561406,113.39164061052632,5121.0,4.200139,3.4682968,41.0,100.0
2021-12-20 02:10:47,23.059687305263182,113.39164574736843,4954.0,5.7226896,4.768908,52.0,100.0
2021-12-20 02:15:47,23.059688764912305,113.39165088421053,4934.0,5.2622433,4.768908,62.0,100.0
2021-12-20 02:20:47,23.05969022456143,113.39165602105264,6379.0,5.515846,4.819107,71.0,100.0
2021-12-20 02:25:47,23.059691684210552,113.39166115789475,6694.0,5.4501805,5.086835,81.0,100.0
2021-12-20 02:30:47,23.059693143859676,113.39166629473685,6367.0,5.4501805,5.0309362,90.0,100.0
2021-12-20 02:35:47,23.0596946035088,113.39167143157896,6356.0,3.3417168,5.0309362,97.0,100.0
2021-12-20 02:40:47,23.059696063157922,113.39167656842106,6216.0,2.9922562,5.515846,99.0,100.0
2021-12-20 02:45:47,23.059697522807046,113.39168170526317,6307.0,4.7197437,5.7226896,100.0,100.0
2021-12-20 02:50:47,23.05969898245617,113.39168684210527,6565.0,5.323432,5.1439905,100.0,100.0
2021-12-20 03:21:56,23.059700442105292,113.39169197894738,6576.0,4.124461,1.1531868,100.0,74.48165869218501
2021-12-20 03:55:40,23.059701901754416,113.39169711578948,6577.0,4.4448075,4.200139,100.0,100.0
2021-12-20 04:31:01,23.05970336140354,113.39170225263159,6580.0,5.086835,5.2622433,100.0,100.0
2021-12-20 04:53:30,23.059704821052662,113.3917073894737,6700.0,4.1619563,4.768908,100.0,100.0
2021-12-20 04:58:47,23.059706280701786,113.3917125263158,6741.0,4.768908,4.870374,100.0,100.0
2021-12-20 05:30:31,23.05970774035091,113.3917176631579,6731.0,5.0309362,5.583112,100.0,100.0
2021-12-20 06:05:25,23.059709200000032,113.39172280000001,6689.0,4.6715837,5.583112,100.0,69.377990430622
2021-12-20 06:34:32,23.059710659649156,113.39172793684212,6764.0,5.3860607,6.271441,100.0,69.377990430622
2021-12-20 07:06:41,23.05971211929828,113.39173307368422,6744.0,5.1439905,4.6715837,100.0,100.0
2021-12-20 07:40:01,23.059713578947402,113.39173821052633,6693.0,5.202445,5.0309362,100.0,100.0
2021-12-20 08:12:21,23.059715038596526,113.39174334736843,6732.0,5.4501805,0.3334415,100.0,100.0
2021-12-20 08:39:16,23.05971649824565,113.39174848421054,6763.0,4.0159225,3.114389,100.0,100.0
2021-12-20 09:27:43,23.059717957894772,113.39175362105264,5280.0,4.6715837,3.7525833,100.0,100.0
2021-12-20 09:41:30,23.059719417543896,113.39175875789475,4888.0,3.3175013,2.3598719,100.0,100.0
2021-12-20 09:55:23,23.05972087719302,113.39176389473685,4886.0,2.6463306,2.6160867,98.0,100.0
2021-12-20 10:12:55,23.059722336842142,113.39176903157896,3416.0,1.5732479,1.3504872,95.0,100.0
2021-12-20 10:18:58,23.059723796491266,113.39177416842107,3325.0,1.7676262,2.1595056,95.0,100.0
