date,Latitude,Longitude,Available_Memory,Upload_Rate,Download_Rate,Battery_Remain,Current_CPU_Frequency
2021-12-21 11:41:08,23.147209,113.032123,682.0,0.4270664,0.91380274,51.0,28.035982008995504
2021-12-21 11:46:08,23.147209,113.032123,873.0,0.5226201,1.164924,50.0,100.0
2021-12-21 11:51:08,23.147209,113.032123,1073.0,0.6087968,0.59302485,47.0,100.0
2021-12-21 11:56:08,23.147209,113.032123,1039.0,0.33987764,0.8589403,46.0,59.220389805097454
2021-12-21 12:01:08,23.147209,113.032123,805.0,0.48140398,0.8088607,43.0,100.0
2021-12-21 12:06:35,23.147209,113.032123,1441.0,0.54437,1.1166223,39.0,90.4047976011994
2021-12-21 12:15:13,23.147209,113.032123,956.0,0.41059655,0.9517987,37.0,49.62518740629685
2021-12-21 12:21:57,23.147209,113.032123,1357.0,0.35135472,1.3231653,35.0,100.0
2021-12-21 12:26:58,23.147209,113.032123,793.0,0.53860605,1.0823053,32.0,100.0
2021-12-21 12:31:58,23.147209,113.032123,1288.0,0.6625401,0.79206777,42.0,100.0
2021-12-21 12:36:58,23.147209,113.032123,1675.0,0.7086922,1.1031691,52.0,100.0
2021-12-21 12:41:58,23.147209,113.032123,1648.0,1.1139054,1.4130098,62.0,100.0
2021-12-21 12:46:58,23.147209,113.032123,1204.0,0.8605548,0.81029236,71.0,100.0
2021-12-21 12:51:58,23.147209,113.032123,1206.0,1.0264914,1.7211096,78.0,100.0
2021-12-21 12:56:58,23.147209,113.032123,1167.0,0.7348558,0.41924465,83.0,90.4047976011994
2021-12-21 13:01:58,23.147209,113.032123,947.0,0.69895446,1.9991928,86.0,95.2023988005997
2021-12-21 13:06:58,23.147209,113.032123,883.0,0.65589565,1.3915355,88.0,95.2023988005997
2021-12-21 13:11:58,23.147209,113.032123,740.0,1.1738851,1.5732479,89.0,100.0
2021-12-21 13:16:58,23.147209,113.032123,830.0,0.7255391,1.0084034,91.0,100.0
2021-12-21 13:21:58,23.147209,113.032123,821.0,1.1891303,0.982436,93.0,100.0
2021-12-21 13:26:59,23.147209,113.032123,1208.0,0.73367816,0.92301446,94.0,95.2023988005997
2021-12-21 13:31:59,23.147209,113.032123,1179.0,0.97407484,0.86871946,96.0,100.0
2021-12-21 13:36:59,23.147209,113.032123,1170.0,0.6915637,1.4396704,98.0,59.220389805097454
2021-12-21 13:41:59,23.147209,113.032123,1269.0,0.7492883,1.9564751,100.0,54.42278860569715
2021-12-21 13:46:59,23.147209,113.032123,1769.0,0.88723874,1.6708584,100.0,100.0
2021-12-21 13:51:59,23.147209,113.032123,1774.0,0.9047731,1.6893549,100.0,100.0
2021-12-21 13:56:59,23.147209,113.032123,1742.0,1.1058338,1.9235932,100.0,100.0
2021-12-21 14:01:59,23.147209,113.032123,1817.0,1.2646829,1.4912546,100.0,100.0
2021-12-21 14:09:38,23.147209,113.032123,1781.0,1.1678959,1.8386152,100.0,100.0
2021-12-21 14:16:51,23.147209,113.032123,1434.0,0.8060126,1.6120251,100.0,100.0
2021-12-21 14:24:38,23.147209,113.032123,895.0,0.26311216,1.3006113,97.0,59.220389805097454
2021-12-21 14:29:38,23.147209,113.032123,967.0,0.4997982,1.0404891,92.0,68.81559220389805
2021-12-21 14:35:51,23.147289,113.032249,859.0,0.47294956,1.8535028,88.0,73.61319340329835
2021-12-21 14:40:51,23.147289,113.032249,926.0,0.49925318,1.606369,87.0,90.4047976011994
2021-12-21 14:45:51,23.147289,113.032249,1661.0,0.46478698,1.5159444,83.0,59.220389805097454
2021-12-21 14:50:51,23.147289,113.032249,1662.0,0.55025864,2.0622306,80.0,59.220389805097454
2021-12-21 14:55:51,23.147289,113.032249,1001.0,0.4778864,2.1393232,77.0,28.035982008995504
2021-12-21 15:00:51,23.147289,113.032249,899.0,0.3850422,2.0715618,75.0,59.220389805097454
2021-12-21 15:05:51,23.147209,113.032123,1472.0,0.67624104,1.0746835,79.0,100.0
2021-12-21 15:10:51,23.147209,113.032123,1455.0,0.50868356,2.435187,87.0,100.0
2021-12-21 15:15:51,23.147209,113.032123,1391.0,0.5884514,1.1085113,93.0,59.220389805097454
2021-12-21 15:20:51,23.147209,113.032123,1365.0,0.49654573,2.3005788,96.0,100.0
2021-12-21 15:25:51,23.147209,113.032123,1394.0,0.58694255,2.661716,96.0,59.220389805097454
2021-12-21 15:30:51,23.147209,113.032123,1540.0,0.5335841,1.3789614,99.0,59.220389805097454
2021-12-21 15:35:52,23.147209,113.032123,1342.0,0.43230894,0.71089315,98.0,59.220389805097454
2021-12-21 15:40:52,23.147209,113.032123,1137.0,0.58694255,2.1000695,93.0,85.6071964017991
2021-12-21 15:45:52,23.147209,113.032123,959.0,0.64938325,0.9420065,88.0,100.0
2021-12-21 15:50:52,23.147209,113.032123,965.0,0.45690137,1.9481497,86.0,41.22938530734633
2021-12-21 15:55:52,23.147209,113.032123,1039.0,0.40229803,1.6177214,85.0,59.220389805097454
2021-12-21 16:06:17,23.147209,113.032123,1141.0,0.6161712,2.5865264,83.0,59.220389805097454
2021-12-21 16:22:32,23.147209,113.032123,1252.0,0.593794,2.4746766,80.0,59.220389805097454
2021-12-21 16:33:17,23.147209,113.032123,992.0,0.5854414,2.2116675,78.0,100.0
2021-12-21 16:38:17,23.147209,113.032123,804.0,0.21831912,1.1799359,74.0,49.62518740629685
2021-12-21 16:46:45,23.147209,113.032123,977.0,0.5132457,1.2577341,74.0,59.220389805097454
2021-12-21 16:55:58,23.147209,113.032123,1133.0,0.4808983,1.1112019,71.0,59.220389805097454
2021-12-21 17:00:58,23.147209,113.032123,1043.0,0.49762517,1.7608277,65.0,90.4047976011994
2021-12-21 17:06:23,23.147209,113.032123,1288.0,0.74320644,2.0347342,62.0,28.035982008995504
2021-12-21 17:11:53,23.147209,113.032123,708.0,0.05444347,0.7065049,60.0,100.0
2021-12-21 17:16:53,23.147209,113.032123,791.0,0.54051375,0.87202895,57.0,59.220389805097454
2021-12-21 17:21:53,23.147209,113.032123,625.0,0.35822782,0.99525034,53.0,100.0
2021-12-21 17:26:53,23.147209,113.032123,727.0,0.34190828,0.870371,46.0,100.0
2021-12-21 17:31:53,23.147209,113.032123,1475.0,1.2752512,3.6048439,39.0,100.0
2021-12-21 17:36:53,23.147209,113.032123,1325.0,0.62714404,2.2116675,38.0,41.22938530734633
2021-12-21 17:41:53,23.147209,113.032123,1313.0,0.36683908,2.3598719,35.0,59.220389805097454
2021-12-21 17:46:53,23.147209,113.032123,1126.0,0.28703144,0.55025864,31.0,85.6071964017991
2021-12-21 17:51:53,23.147209,113.032123,1076.0,0.5509208,1.1360178,27.0,95.2023988005997
2021-12-21 17:56:54,23.147209,113.032123,1094.0,0.49600777,1.3748204,22.0,100.0
2021-12-21 18:01:54,23.147209,113.032123,1054.0,0.4949353,2.1800723,19.0,64.01799100449774
2021-12-21 18:06:54,23.147209,113.032123,1159.0,0.27137828,0.16420917,15.0,64.01799100449774
2021-12-21 18:11:54,23.147209,113.032123,1116.0,1.4720745,0.8589403,12.0,73.61319340329835
2021-12-21 18:16:54,23.147209,113.032123,1090.0,0.5042017,1.6893549,9.0,90.4047976011994
2021-12-21 18:21:54,23.147209,113.032123,1088.0,0.59302485,1.3043166,7.0,100.0
2021-12-21 18:26:54,23.147209,113.032123,1269.0,0.35963485,0.84623873,5.0,78.41079460269864
2021-12-21 18:31:54,23.147209,113.032123,1284.0,0.5232173,2.5865264,2.0,64.01799100449774
2021-12-21 18:36:54,23.147209,113.032123,1491.0,0.3386207,1.683144,11.0,100.0
2021-12-21 18:41:54,23.147209,113.032123,1181.0,0.66736907,1.4306724,20.0,78.41079460269864
2021-12-21 18:46:55,23.147209,113.032123,1312.0,0.49280426,1.3231653,30.0,100.0
2021-12-21 18:51:55,23.147209,113.032123,1298.0,0.4094948,1.244063,40.0,59.220389805097454
2021-12-21 18:56:55,23.147209,113.032123,1692.0,0.4652593,2.0347342,50.0,100.0
2021-12-21 19:01:55,23.147209,113.032123,1220.0,0.6385149,0.52083635,60.0,68.81559220389805
2021-12-21 19:06:55,23.147209,113.032123,1240.0,0.54566765,1.7608277,67.0,95.2023988005997
2021-12-21 19:11:55,23.147209,113.032123,1308.0,0.50089186,2.808682,72.0,100.0
2021-12-21 19:16:55,23.147209,113.032123,1329.0,0.6457196,2.312198,76.0,59.220389805097454
2021-12-21 19:21:55,23.147209,113.032123,1658.0,0.58469373,1.6409146,79.0,59.220389805097454
2021-12-21 19:26:55,23.147209,113.032123,1628.0,0.66736907,2.5293658,82.0,59.220389805097454
2021-12-21 19:31:55,23.147209,113.032123,1649.0,0.6120523,2.5719953,85.0,100.0
2021-12-21 19:36:55,23.147209,113.032123,1652.0,0.49440083,1.3707042,87.0,100.0
2021-12-21 19:41:55,23.147209,113.032123,1594.0,0.6367388,3.5216553,90.0,59.220389805097454
2021-12-21 19:46:55,23.147209,113.032123,1247.0,0.50254136,2.9728258,91.0,100.0
2021-12-21 19:51:56,23.147209,113.032123,1454.0,0.5450181,1.6409146,93.0,100.0
2021-12-21 19:56:56,23.147209,113.032123,1215.0,0.31314307,2.5293658,94.0,59.220389805097454
2021-12-21 20:01:56,23.147209,113.032123,1255.0,0.13148052,1.3585019,96.0,59.220389805097454
2021-12-21 20:06:56,23.147209,113.032123,1083.0,0.32747868,2.3598719,96.0,54.42278860569715
2021-12-21 20:11:56,23.147209,113.032123,1080.0,0.32538393,3.2015045,98.0,100.0
2021-12-21 20:16:56,23.147209,113.032123,1043.0,0.63234144,2.4095535,99.0,68.81559220389805
2021-12-21 20:21:56,23.147209,113.032123,1092.0,0.3368765,2.0438178,100.0,100.0
2021-12-21 20:26:56,23.147209,113.032123,2242.0,0.1274896,1.7146636,100.0,100.0
2021-12-21 20:38:43,23.147209,113.032123,2155.0,0.5417931,2.0622306,98.0,59.220389805097454
2021-12-21 20:53:13,23.147209,113.032123,1076.0,0.41319057,1.0900362,96.0,100.0
2021-12-21 20:58:11,23.147209,113.032123,864.0,0.9267514,1.2969269,91.0,73.61319340329835
2021-12-21 21:04:18,23.147209,113.032123,1121.0,0.15534957,2.3477702,89.0,100.0
2021-12-21 21:18:12,23.147209,113.032123,1072.0,0.4083989,2.0168068,87.0,59.220389805097454
2021-12-21 21:23:12,23.147209,113.032123,1020.0,0.5298787,1.8917983,84.0,73.61319340329835
2021-12-21 21:28:12,23.147209,113.032123,873.0,0.15275781,2.4746766,82.0,28.035982008995504
2021-12-21 21:33:12,23.147209,113.032123,858.0,0.17507273,2.791556,80.0,100.0
2021-12-21 21:38:17,23.147209,113.032123,879.0,1.3585019,2.1800723,78.0,59.220389805097454
2021-12-21 21:46:18,23.147209,113.032123,1129.0,1.5414653,1.4912546,77.0,100.0
2021-12-21 22:00:37,23.147209,113.032123,1184.0,1.4961281,0.31378695,77.0,13.643178410794603
2021-12-21 22:09:24,23.147209,113.032123,1704.0,1.6177214,1.319352,75.0,85.6071964017991
2021-12-21 22:14:24,23.147209,113.032123,1538.0,1.3155608,1.5260504,70.0,100.0
